id,name,type,phase,durationSeconds,startTime
302,Codeforces Round 182 (Div. 2),CF,FINISHED,7200,2013-05-05 16:05:00
300,Codeforces Round 181 (Div. 2),CF,FINISHED,7200,2013-04-25 15:30:00
293,Croc Champ 2013 - Round 2,CF,FINISHED,7800,2013-04-22 15:35:00
299,Croc Champ 2013 - Round 2 (Div. 2 Edition),CF,FINISHED,7800,2013-04-22 15:30:00
297,Codeforces Round 180 (Div. 1),CF,FINISHED,7200,2013-04-19 15:30:00
298,Codeforces Round 180 (Div. 2),CF,FINISHED,7200,2013-04-19 15:30:00
292,Croc Champ 2013 - Round 1,CF,FINISHED,7200,2013-04-15 15:35:00
291,Croc Champ 2013 - Qualification Round,CF,FINISHED,172800,2013-04-12 20:00:00
295,Codeforces Round 179 (Div. 1),CF,FINISHED,7200,2013-04-11 15:30:00
296,Codeforces Round 179 (Div. 2),CF,FINISHED,7200,2013-04-11 15:30:00
294,Codeforces Round 178 (Div. 2),CF,FINISHED,7200,2013-04-07 15:30:00
288,Codeforces Round 177 (Div. 1),CF,FINISHED,7200,2013-04-02 15:30:00
289,Codeforces Round 177 (Div. 2),CF,FINISHED,7200,2013-04-02 15:30:00
290,April Fools Day Contest 2013,ICPC,FINISHED,7200,2013-04-01 15:30:00
286,Codeforces Round 176 (Div. 1),CF,FINISHED,7200,2013-03-23 08:00:00
287,Codeforces Round 176 (Div. 2),CF,FINISHED,7200,2013-03-23 08:00:00
285,Codeforces Round 175 (Div. 2),CF,FINISHED,7200,2013-03-21 15:30:00
283,Codeforces Round 174 (Div. 1),CF,FINISHED,7500,2013-03-17 15:30:00
284,Codeforces Round 174 (Div. 2),CF,FINISHED,7500,2013-03-17 15:30:00
282,Codeforces Round 173 (Div. 2),CF,FINISHED,7200,2013-03-13 15:30:00
280,Codeforces Round 172 (Div. 1),CF,FINISHED,7200,2013-03-10 15:30:00
281,Codeforces Round 172 (Div. 2),CF,FINISHED,7200,2013-03-10 15:30:00
279,Codeforces Round 171 (Div. 2),CF,FINISHED,7200,2013-03-04 15:30:00
277,Codeforces Round 170 (Div. 1),CF,FINISHED,7200,2013-02-28 15:30:00
278,Codeforces Round 170 (Div. 2),CF,FINISHED,7200,2013-02-28 15:30:00
276,Codeforces Round 169 (Div. 2),CF,FINISHED,7200,2013-02-24 15:30:00
274,Codeforces Round 168 (Div. 1),CF,FINISHED,7200,2013-02-20 15:30:00
275,Codeforces Round 168 (Div. 2),CF,FINISHED,7200,2013-02-20 15:30:00
273,Codeforces Round 167 (Div. 1),CF,FINISHED,7200,2013-02-13 15:30:00
272,Codeforces Round 167 (Div. 2),CF,FINISHED,7200,2013-02-13 15:30:00
271,Codeforces Round 166 (Div. 2),CF,FINISHED,7200,2013-02-11 15:30:00
269,Codeforces Round 165 (Div. 1),CF,FINISHED,7200,2013-02-01 15:30:00
270,Codeforces Round 165 (Div. 2),CF,FINISHED,7200,2013-02-01 15:30:00
268,Codeforces Round 164 (Div. 2),CF,FINISHED,7200,2013-01-28 15:30:00
266,Codeforces Round 163 (Div. 2),CF,FINISHED,7200,2013-01-22 15:30:00
264,Codeforces Round 162 (Div. 1),CF,FINISHED,7200,2013-01-20 13:00:00
265,Codeforces Round 162 (Div. 2),CF,FINISHED,7200,2013-01-20 13:00:00
263,Codeforces Round 161 (Div. 2),CF,FINISHED,7200,2013-01-16 15:30:00
261,Codeforces Round 160 (Div. 1),CF,FINISHED,7200,2013-01-13 15:30:00
262,Codeforces Round 160 (Div. 2),CF,FINISHED,7200,2013-01-13 15:30:00
267,Codeforces Testing Round 5,CF,FINISHED,6300,2013-01-12 15:00:00
257,Codeforces Round 159 (Div. 2),CF,FINISHED,7200,2013-01-08 15:30:00
260,Codeforces Round 158 (Div. 2),CF,FINISHED,7200,2012-12-27 15:35:00
258,Codeforces Round 157 (Div. 1),CF,FINISHED,7200,2012-12-22 15:30:00
259,Codeforces Round 157 (Div. 2),CF,FINISHED,7200,2012-12-22 15:30:00
256,Codeforces Round 156 (Div. 1),CF,FINISHED,7200,2012-12-16 15:30:00
255,Codeforces Round 156 (Div. 2),CF,FINISHED,7200,2012-12-16 15:30:00
254,Codeforces Round 155 (Div. 2),CF,FINISHED,7200,2012-12-09 10:00:00
253,Codeforces Round 154 (Div. 2),CF,FINISHED,7200,2012-12-08 10:00:00
251,Codeforces Round 153 (Div. 1),CF,FINISHED,7200,2012-12-06 15:30:00
252,Codeforces Round 153 (Div. 2),CF,FINISHED,7200,2012-12-06 15:30:00
250,"CROC-MBTU 2012, Final Round (Online version, Div. 2)",CF,FINISHED,7200,2012-11-26 14:00:00
247,"CROC-MBTU 2012, Final Round",CF,FINISHED,7200,2012-11-26 10:55:00
249,Codeforces Round 152 (Div. 1),CF,FINISHED,8100,2012-11-25 15:30:00
248,Codeforces Round 152 (Div. 2),CF,FINISHED,8100,2012-11-25 15:30:00
246,Codeforces Round 151 (Div. 2),CF,FINISHED,7200,2012-11-21 15:30:00
245,"CROC-MBTU 2012, Elimination Round (ACM-ICPC)",ICPC,FINISHED,7800,2012-11-19 15:30:00
243,Codeforces Round 150 (Div. 1),CF,FINISHED,7800,2012-11-16 15:30:00
244,Codeforces Round 150 (Div. 2),CF,FINISHED,7800,2012-11-16 15:30:00
242,Codeforces Round 149 (Div. 2),CF,FINISHED,7200,2012-11-11 15:30:00
238,Codeforces Round 148 (Div. 1),CF,FINISHED,7200,2012-11-04 16:00:00
239,Codeforces Round 148 (Div. 2),CF,FINISHED,7200,2012-11-04 16:00:00
241,"Bayan 2012-2013 Elimination Round (ACM ICPC Rules, English statements)",ICPC,FINISHED,10800,2012-11-01 15:30:00
237,Codeforces Round 147 (Div. 2),CF,FINISHED,7200,2012-10-25 15:30:00
235,Codeforces Round 146 (Div. 1),CF,FINISHED,7200,2012-10-21 07:10:00
236,Codeforces Round 146 (Div. 2),CF,FINISHED,7200,2012-10-21 07:10:00
240,"Codeforces Round 145 (Div. 1, ACM-ICPC Rules)",ICPC,FINISHED,7200,2012-10-16 07:00:00
234,"Codeforces Round 145 (Div. 2, ACM-ICPC Rules)",ICPC,FINISHED,12600,2012-10-16 07:00:00
232,Codeforces Round 144 (Div. 1),CF,FINISHED,7200,2012-10-11 15:30:00
233,Codeforces Round 144 (Div. 2),CF,FINISHED,7200,2012-10-11 15:30:00
231,Codeforces Round 143 (Div. 2),CF,FINISHED,7200,2012-10-07 15:30:00
229,Codeforces Round 142 (Div. 1),CF,FINISHED,7500,2012-10-01 15:30:00
230,Codeforces Round 142 (Div. 2),CF,FINISHED,7500,2012-10-01 15:30:00
228,Codeforces Round 141 (Div. 2),CF,FINISHED,7200,2012-09-27 15:30:00
226,Codeforces Round 140 (Div. 1),CF,FINISHED,7200,2012-09-24 15:30:00
227,Codeforces Round 140 (Div. 2),CF,FINISHED,7200,2012-09-24 15:30:00
225,Codeforces Round 139 (Div. 2),CF,FINISHED,7200,2012-09-19 15:45:00
223,Codeforces Round 138 (Div. 1),CF,FINISHED,7200,2012-09-16 15:30:00
224,Codeforces Round 138 (Div. 2),CF,FINISHED,7200,2012-09-16 15:30:00
222,Codeforces Round 137 (Div. 2),CF,FINISHED,7200,2012-09-10 15:45:00
220,Codeforces Round 136 (Div. 1),CF,FINISHED,7200,2012-08-31 15:30:00
221,Codeforces Round 136 (Div. 2),CF,FINISHED,7200,2012-08-31 15:30:00
219,Codeforces Round 135 (Div. 2),CF,FINISHED,7200,2012-08-27 15:30:00
217,Codeforces Round 134 (Div. 1),CF,FINISHED,7200,2012-08-18 07:05:00
218,Codeforces Round 134 (Div. 2),CF,FINISHED,7200,2012-08-18 07:05:00
216,Codeforces Round 133 (Div. 2),CF,FINISHED,7200,2012-08-14 15:30:00
215,Codeforces Round 132 (Div. 2),CF,FINISHED,7200,2012-08-06 15:30:00
213,Codeforces Round 131 (Div. 1),CF,FINISHED,7200,2012-07-30 15:30:00
214,Codeforces Round 131 (Div. 2),CF,FINISHED,7200,2012-07-30 15:30:00
208,Codeforces Round 130 (Div. 2),CF,FINISHED,7800,2012-07-23 15:30:00
212,VK Cup 2012 Finals (unofficial online-version),CF,FINISHED,9000,2012-07-16 15:00:00
211,VK Cup 2012 Finals,CF,FINISHED,9000,2012-07-15 07:00:00
209,"VK Cup 2012 Finals, Practice Session",CF,FINISHED,5400,2012-07-14 07:55:00
204,Codeforces Round 129 (Div. 1),CF,FINISHED,7200,2012-07-11 15:30:00
205,Codeforces Round 129 (Div. 2),CF,FINISHED,7200,2012-07-11 15:30:00
207,Abbyy Cup 2.0 - Final (unofficial),ICPC,FINISHED,10800,2012-07-08 07:00:00
206,Abbyy Cup 2.0 - Final,ICPC,FINISHED,10800,2012-07-06 12:15:00
203,Codeforces Round 128 (Div. 2),CF,FINISHED,7200,2012-07-03 15:30:00
201,Codeforces Round 127 (Div. 1),CF,FINISHED,7200,2012-06-29 15:30:00
202,Codeforces Round 127 (Div. 2),CF,FINISHED,7200,2012-06-29 15:30:00
200,Codeforces Round 126 (Div. 2),CF,FINISHED,7200,2012-06-24 15:30:00
198,Codeforces Round 125 (Div. 1),CF,FINISHED,7200,2012-06-22 15:30:00
199,Codeforces Round 125 (Div. 2),CF,FINISHED,7200,2012-06-22 15:30:00
196,Codeforces Round 124 (Div. 1),CF,FINISHED,7200,2012-06-12 13:00:00
197,Codeforces Round 124 (Div. 2),CF,FINISHED,7200,2012-06-12 13:00:00
195,Codeforces Round 123 (Div. 2),CF,FINISHED,7200,2012-06-10 15:30:00
193,Codeforces Round 122 (Div. 1),CF,FINISHED,7200,2012-06-03 15:30:00
194,Codeforces Round 122 (Div. 2),CF,FINISHED,7200,2012-06-03 15:30:00
191,Codeforces Round 121 (Div. 1),CF,FINISHED,7200,2012-05-27 15:30:00
192,Codeforces Round 121 (Div. 2),CF,FINISHED,7200,2012-05-27 15:30:00
188,Surprise Language Round 6,ICPC,FINISHED,7200,2012-05-25 15:30:00
190,Codeforces Round 120 (Div. 2),CF,FINISHED,7200,2012-05-16 15:30:00
187,Codeforces Round 119 (Div. 1),CF,FINISHED,7200,2012-05-10 15:30:00
189,Codeforces Round 119 (Div. 2),CF,FINISHED,7200,2012-05-10 15:30:00
185,Codeforces Round 118 (Div. 1),CF,FINISHED,7200,2012-05-04 15:30:00
186,Codeforces Round 118 (Div. 2),CF,FINISHED,7200,2012-05-04 15:30:00
178,ABBYY Cup 2.0 - Hard,ICPC,FINISHED,18000,2012-04-28 12:00:00
183,Croc Champ 2012 - Final,CF,FINISHED,7200,2012-04-27 13:20:00
182,Codeforces Round 117 (Div. 2),CF,FINISHED,7200,2012-04-24 15:10:00
180,"Codeforces Round 116 (Div. 2, ACM-ICPC Rules)",ICPC,FINISHED,7200,2012-04-22 07:00:00
177,ABBYY Cup 2.0 - Easy,ICPC,FINISHED,14400,2012-04-21 14:00:00
176,Croc Champ 2012 - Round 2,CF,FINISHED,7200,2012-04-20 15:05:00
181,Croc Champ 2012 - Round 2 (Unofficial Div. 2 Edition),CF,FINISHED,7200,2012-04-20 15:05:00
175,Codeforces Round 115,CF,FINISHED,10800,2012-04-14 08:00:00
164,VK Cup 2012 Round 3,CF,FINISHED,7200,2012-04-08 15:05:00
174,VK Cup 2012 Round 3 (Unofficial Div. 2 Edition),CF,FINISHED,7200,2012-04-08 15:05:00
173,Croc Champ 2012 - Round 1,CF,FINISHED,7200,2012-04-06 15:00:00
172,Croc Champ 2012 - Qualification Round,CF,FINISHED,86400,2012-04-03 08:00:00
171,April Fools Day Contest,ICPC,FINISHED,7200,2012-04-01 15:00:00
170,VK Cup 2012 Wild-card Round 2,IOI,FINISHED,604800,2012-03-28 17:00:00
167,Codeforces Round 114 (Div. 1),CF,FINISHED,7200,2012-03-27 15:00:00
168,Codeforces Round 114 (Div. 2),CF,FINISHED,7200,2012-03-27 15:00:00
163,VK Cup 2012 Round 2,CF,FINISHED,7200,2012-03-25 15:05:00
169,VK Cup 2012 Round 2 (Unofficial Div. 2 Edition),CF,FINISHED,7200,2012-03-25 15:05:00
166,Codeforces Round 113 (Div. 2),CF,FINISHED,7200,2012-03-23 15:30:00
162,VK Cup 2012 Wild-card Round 1,ICPC,FINISHED,7200,2012-03-18 15:10:00
165,Codeforces Round 112 (Div. 2),CF,FINISHED,7200,2012-03-16 15:30:00
161,VK Cup 2012 Round 1,CF,FINISHED,7200,2012-03-11 15:05:00
159,VK Cup 2012 Qualification Round 2,CF,FINISHED,86400,2012-03-09 08:00:00
160,Codeforces Round 111 (Div. 2),CF,FINISHED,7200,2012-03-06 15:00:00
158,VK Cup 2012 Qualification Round 1,CF,FINISHED,86400,2012-03-03 20:00:00
156,Codeforces Round 110 (Div. 1),CF,FINISHED,7200,2012-02-29 17:30:00
157,Codeforces Round 110 (Div. 2),CF,FINISHED,7200,2012-02-29 17:30:00
154,Codeforces Round 109 (Div. 1),CF,FINISHED,7200,2012-02-24 15:00:00
155,Codeforces Round 109 (Div. 2),CF,FINISHED,7200,2012-02-24 15:00:00
153,Surprise Language Round 5,ICPC,FINISHED,7200,2012-02-22 15:00:00
152,Codeforces Round 108 (Div. 2),CF,FINISHED,7200,2012-02-20 15:00:00
150,Codeforces Round 107 (Div. 1),CF,FINISHED,7200,2012-02-17 15:00:00
151,Codeforces Round 107 (Div. 2),CF,FINISHED,7200,2012-02-17 15:00:00
149,Codeforces Round 106 (Div. 2),CF,FINISHED,7200,2012-02-10 15:00:00
148,Codeforces Round 105 (Div. 2),CF,FINISHED,7200,2012-02-02 16:00:00
145,Codeforces Round 104 (Div. 1),CF,FINISHED,7200,2012-01-22 07:00:00
146,Codeforces Round 104 (Div. 2),CF,FINISHED,7200,2012-01-22 07:00:00
144,Codeforces Round 103 (Div. 2),CF,FINISHED,7200,2012-01-18 15:05:00
142,Codeforces Round 102 (Div. 1),CF,FINISHED,7200,2012-01-12 15:05:00
143,Codeforces Round 102 (Div. 2),CF,FINISHED,7200,2012-01-12 15:05:00
141,Codeforces Round 101 (Div. 2),CF,FINISHED,7200,2012-01-08 15:00:00
140,Codeforces Round 100,CF,FINISHED,7200,2012-01-04 15:00:00
147,Codeforces Testing Round 4,CF,FINISHED,3600,2012-01-03 15:00:00
138,Codeforces Beta Round 99 (Div. 1),CF,FINISHED,7200,2011-12-24 12:00:00
139,Codeforces Beta Round 99 (Div. 2),CF,FINISHED,7200,2011-12-24 12:00:00
137,Codeforces Beta Round 98 (Div. 2),CF,FINISHED,7200,2011-12-16 06:00:00
135,Codeforces Beta Round 97 (Div. 1),CF,FINISHED,7200,2011-12-09 15:05:00
136,Codeforces Beta Round 97 (Div. 2),CF,FINISHED,7200,2011-12-09 15:05:00
132,Codeforces Beta Round 96 (Div. 1),CF,FINISHED,7200,2011-12-03 15:00:00
133,Codeforces Beta Round 96 (Div. 2),CF,FINISHED,7200,2011-12-03 15:00:00
134,Codeforces Testing Round 3,CF,FINISHED,3600,2011-12-02 15:00:00
131,Codeforces Beta Round 95 (Div. 2),CF,FINISHED,7200,2011-11-25 15:00:00
130,Unknown Language Round 4,ICPC,FINISHED,10800,2011-11-20 15:00:00
128,Codeforces Beta Round 94 (Div. 1 Only),CF,FINISHED,7200,2011-11-15 06:10:00
129,Codeforces Beta Round 94 (Div. 2 Only),CF,FINISHED,7200,2011-11-15 06:10:00
126,Codeforces Beta Round 93 (Div. 1 Only),CF,FINISHED,7200,2011-11-09 17:00:00
127,Codeforces Beta Round 93 (Div. 2 Only),CF,FINISHED,7200,2011-11-09 17:00:00
123,Codeforces Beta Round 92 (Div. 1 Only),CF,FINISHED,7200,2011-11-03 15:10:00
124,Codeforces Beta Round 92 (Div. 2 Only),CF,FINISHED,7200,2011-11-03 15:10:00
125,Codeforces Testing Round 2,CF,FINISHED,7200,2011-10-29 13:00:00
121,Codeforces Beta Round 91 (Div. 1 Only),CF,FINISHED,7200,2011-10-27 15:00:00
122,Codeforces Beta Round 91 (Div. 2 Only),CF,FINISHED,7200,2011-10-27 15:00:00
120,"School Regional Team Contest, Saratov, 2011",ICPC,FINISHED,18000,2011-10-18 06:30:00
119,Codeforces Beta Round 90,CF,FINISHED,7200,2011-10-14 15:00:00
118,Codeforces Beta Round 89 (Div. 2),CF,FINISHED,7200,2011-10-07 15:00:00
117,Codeforces Beta Round 88,CF,FINISHED,7200,2011-09-23 15:00:00
115,Codeforces Beta Round 87 (Div. 1 Only),CF,FINISHED,7200,2011-09-15 15:00:00
116,Codeforces Beta Round 87 (Div. 2 Only),CF,FINISHED,7200,2011-09-15 15:00:00
113,Codeforces Beta Round 86 (Div. 1 Only),CF,FINISHED,7200,2011-09-08 15:00:00
114,Codeforces Beta Round 86 (Div. 2 Only),CF,FINISHED,7200,2011-09-08 15:00:00
111,Codeforces Beta Round 85 (Div. 1 Only),CF,FINISHED,7200,2011-09-03 12:00:00
112,Codeforces Beta Round 85 (Div. 2 Only),CF,FINISHED,7200,2011-09-03 12:00:00
109,Codeforces Beta Round 84 (Div. 1 Only),CF,FINISHED,7200,2011-08-29 16:00:00
110,Codeforces Beta Round 84 (Div. 2 Only),CF,FINISHED,7200,2011-08-29 16:00:00
107,Codeforces Beta Round 83 (Div. 1 Only),CF,FINISHED,7200,2011-08-23 15:00:00
108,Codeforces Beta Round 83 (Div. 2 Only),CF,FINISHED,7200,2011-08-23 15:00:00
106,Codeforces Beta Round 82 (Div. 2),CF,FINISHED,7200,2011-08-19 15:00:00
105,Codeforces Beta Round 81,CF,FINISHED,7200,2011-08-13 15:00:00
103,Codeforces Beta Round 80 (Div. 1 Only),CF,FINISHED,7200,2011-08-07 11:00:00
104,Codeforces Beta Round 80 (Div. 2 Only),CF,FINISHED,7200,2011-08-07 11:00:00
101,Codeforces Beta Round 79 (Div. 1 Only),CF,FINISHED,7200,2011-08-03 17:00:00
102,Codeforces Beta Round 79 (Div. 2 Only),CF,FINISHED,7200,2011-08-03 17:00:00
100,Unknown Language Round 3,ICPC,FINISHED,10800,2011-07-30 06:00:00
98,Codeforces Beta Round 78 (Div. 1 Only),CF,FINISHED,7200,2011-07-22 15:00:00
99,Codeforces Beta Round 78 (Div. 2 Only),CF,FINISHED,7200,2011-07-22 15:00:00
97,Yandex.Algorithm 2011: Finals,CF,FINISHED,7200,2011-07-15 12:00:00
95,Codeforces Beta Round 77 (Div. 1 Only),CF,FINISHED,7200,2011-07-08 15:00:00
96,Codeforces Beta Round 77 (Div. 2 Only),CF,FINISHED,7200,2011-07-08 15:00:00
93,Codeforces Beta Round 76 (Div. 1 Only),CF,FINISHED,7200,2011-06-30 15:00:00
94,Codeforces Beta Round 76 (Div. 2 Only),CF,FINISHED,7200,2011-06-30 15:00:00
91,Codeforces Beta Round 75 (Div. 1 Only),CF,FINISHED,7200,2011-06-20 15:00:00
92,Codeforces Beta Round 75 (Div. 2 Only),CF,FINISHED,7200,2011-06-20 15:00:00
89,Codeforces Beta Round 74 (Div. 1 Only),CF,FINISHED,7200,2011-06-16 15:00:00
90,Codeforces Beta Round 74 (Div. 2 Only),CF,FINISHED,7200,2011-06-16 15:00:00
87,Codeforces Beta Round 73 (Div. 1 Only),CF,FINISHED,7200,2011-06-07 15:00:00
88,Codeforces Beta Round 73 (Div. 2 Only),CF,FINISHED,7200,2011-06-07 15:00:00
86,Yandex.Algorithm 2011: Round 2,CF,FINISHED,7200,2011-05-22 15:10:00
85,Yandex.Algorithm 2011: Round 1,CF,FINISHED,7200,2011-05-20 15:00:00
83,Codeforces Beta Round 72 (Div. 1 Only),CF,FINISHED,7200,2011-05-13 15:10:00
84,Codeforces Beta Round 72 (Div. 2 Only),CF,FINISHED,7200,2011-05-13 15:10:00
82,Yandex.Algorithm 2011: Qualification 2,CF,FINISHED,7200,2011-05-06 15:00:00
81,Yandex.Algorithm Open 2011: Qualification 1,CF,FINISHED,7200,2011-05-04 05:00:00
79,Codeforces Beta Round 71,CF,FINISHED,7200,2011-04-30 15:00:00
78,Codeforces Beta Round 70 (Div. 2),CF,FINISHED,7200,2011-04-27 15:00:00
77,Codeforces Beta Round 69 (Div. 1 Only),CF,FINISHED,7200,2011-04-19 15:15:00
80,Codeforces Beta Round 69 (Div. 2 Only),CF,FINISHED,7200,2011-04-19 15:15:00
74,Codeforces Beta Round 68,CF,FINISHED,7200,2011-04-15 15:00:00
75,Codeforces Beta Round 67 (Div. 2),CF,FINISHED,7200,2011-04-13 15:00:00
76,All-Ukrainian School Olympiad in Informatics,ICPC,FINISHED,18000,2011-04-12 12:00:00
73,Codeforces Beta Round 66,CF,FINISHED,9000,2011-04-10 08:00:00
71,Codeforces Beta Round 65 (Div. 2),CF,FINISHED,7200,2011-03-29 15:00:00
70,Codeforces Beta Round 64,CF,FINISHED,7200,2011-03-26 16:00:00
69,Codeforces Beta Round 63 (Div. 2),CF,FINISHED,7200,2011-03-22 16:00:00
72,Unknown Language Round 2,ICPC,FINISHED,10800,2011-03-20 16:10:00
68,Codeforces Beta Round 62,CF,FINISHED,7200,2011-03-18 16:00:00
67,Manthan 2011,CF,FINISHED,10800,2011-03-13 16:30:00
66,Codeforces Beta Round 61 (Div. 2),CF,FINISHED,7200,2011-03-07 16:00:00
65,Codeforces Beta Round 60,CF,FINISHED,7200,2011-03-05 16:00:00
63,Codeforces Beta Round 59 (Div. 2),CF,FINISHED,7200,2011-02-28 16:00:00
62,Codeforces Beta Round 58,CF,FINISHED,7200,2011-02-25 16:00:00
61,Codeforces Beta Round 57 (Div. 2),CF,FINISHED,7200,2011-02-22 16:00:00
64,Unknown Language Round 1,ICPC,FINISHED,9000,2011-02-21 16:00:00
60,Codeforces Beta Round 56,CF,FINISHED,7200,2011-02-19 16:00:00
59,Codeforces Beta Round 55 (Div. 2),CF,FINISHED,7200,2011-02-11 16:00:00
58,Codeforces Beta Round 54 (Div. 2),CF,FINISHED,7200,2011-01-31 16:00:00
57,Codeforces Beta Round 53,CF,FINISHED,7200,2011-01-25 16:00:00
56,Codeforces Beta Round 52 (Div. 2),CF,FINISHED,7200,2011-01-21 16:10:00
55,Codeforces Beta Round 51,CF,FINISHED,7200,2011-01-14 08:00:00
54,Codeforces Beta Round 50,CF,FINISHED,7200,2011-01-11 08:15:00
53,Codeforces Beta Round 49 (Div. 2),CF,FINISHED,7200,2011-01-06 16:00:00
52,Codeforces Testing Round 1,CF,FINISHED,3600,2011-01-04 17:00:00
51,Codeforces Beta Round 48,CF,FINISHED,9000,2010-12-28 16:00:00
50,Codeforces Beta Round 47,CF,FINISHED,7200,2010-12-20 16:20:00
49,Codeforces Beta Round 46 (Div. 2),CF,FINISHED,7200,2010-12-17 16:00:00
48,School Personal Contest #3 (Winter Computer School 2010/11) - Codeforces Beta Round 45 (ACM-ICPC Rules),ICPC,FINISHED,10800,2010-12-12 08:00:00
47,Codeforces Beta Round 44 (Div. 2),CF,FINISHED,7200,2010-12-07 16:00:00
46,School Personal Contest #2 (Winter Computer School 2010/11) - Codeforces Beta Round 43 (ACM-ICPC Rules),ICPC,FINISHED,10800,2010-12-05 08:00:00
43,Codeforces Beta Round 42 (Div. 2),CF,FINISHED,7200,2010-11-29 16:00:00
42,Codeforces Beta Round 41,CF,FINISHED,7200,2010-11-18 16:00:00
45,School Team Contest 3 (Winter Computer School 2010/11),ICPC,FINISHED,18000,2010-11-13 11:00:00
41,Codeforces Beta Round 40 (Div. 2),CF,FINISHED,7200,2010-11-08 16:00:00
44,School Team Contest 2 (Winter Computer School 2010/11),ICPC,FINISHED,18000,2010-11-06 11:00:00
40,Codeforces Beta Round 39,CF,FINISHED,7200,2010-11-05 16:00:00
38,School Personal Contest #1 (Winter Computer School 2010/11) - Codeforces Beta Round 38 (ACM-ICPC Rules),ICPC,FINISHED,14400,2010-10-30 12:00:00
37,Codeforces Beta Round 37,CF,FINISHED,7200,2010-10-25 15:00:00
39,School Team Contest 1 (Winter Computer School 2010/11),ICPC,FINISHED,18000,2010-10-24 07:10:00
36,Codeforces Beta Round 36,CF,FINISHED,7200,2010-10-19 10:00:00
35,Codeforces Beta Round 35 (Div. 2),CF,FINISHED,7200,2010-10-19 07:00:00
34,Codeforces Beta Round 34 (Div. 2),CF,FINISHED,7200,2010-10-11 13:00:00
33,Codeforces Beta Round 33 (Codeforces format),CF,FINISHED,7200,2010-10-07 15:00:00
32,"Codeforces Beta Round 32 (Div. 2, Codeforces format)",CF,FINISHED,7200,2010-10-02 07:00:00
31,"Codeforces Beta Round 31 (Div. 2, Codeforces format)",CF,FINISHED,7200,2010-09-27 15:00:00
30,Codeforces Beta Round 30 (Codeforces format),CF,FINISHED,7200,2010-09-24 15:00:00
29,"Codeforces Beta Round 29 (Div. 2, Codeforces format)",CF,FINISHED,7200,2010-09-20 15:00:00
28,Codeforces Beta Round 28 (Codeforces format),CF,FINISHED,7200,2010-09-17 15:00:00
27,"Codeforces Beta Round 27 (Codeforces format, Div. 2)",CF,FINISHED,7200,2010-09-10 15:00:00
26,Codeforces Beta Round 26 (Codeforces format),CF,FINISHED,7200,2010-08-16 15:00:00
25,Codeforces Beta Round 25 (Div. 2 Only),ICPC,FINISHED,7200,2010-08-02 15:00:00
24,Codeforces Beta Round 24,ICPC,FINISHED,7200,2010-07-26 13:00:00
23,Codeforces Beta Round 23,ICPC,FINISHED,7200,2010-07-09 15:00:00
22,Codeforces Beta Round 22 (Div. 2 Only),ICPC,FINISHED,7200,2010-06-29 15:00:00
21,Codeforces Alpha Round 21 (Codeforces format),CF,FINISHED,7200,2010-06-28 13:05:00
19,Codeforces Beta Round 19,ICPC,FINISHED,7200,2010-06-24 15:00:00
20,Codeforces Alpha Round 20 (Codeforces format),CF,FINISHED,5400,2010-06-18 15:30:00
18,Codeforces Beta Round 18 (Div. 2 Only),ICPC,FINISHED,7200,2010-06-16 15:00:00
17,Codeforces Beta Round 17,ICPC,FINISHED,7200,2010-06-10 15:00:00
16,Codeforces Beta Round 16 (Div. 2 Only),ICPC,FINISHED,7200,2010-06-03 13:00:00
15,Codeforces Beta Round 15,ICPC,FINISHED,8100,2010-05-29 15:00:00
14,Codeforces Beta Round 14 (Div. 2),ICPC,FINISHED,7200,2010-05-19 15:30:00
13,Codeforces Beta Round 13,ICPC,FINISHED,7200,2010-05-06 14:00:00
12,Codeforces Beta Round 12 (Div 2 Only),ICPC,FINISHED,7200,2010-04-29 11:00:00
11,Codeforces Beta Round 11,ICPC,FINISHED,7200,2010-04-26 15:00:00
10,Codeforces Beta Round 10,ICPC,FINISHED,7200,2010-04-15 15:45:00
9,Codeforces Beta Round 9 (Div. 2 Only),ICPC,FINISHED,7200,2010-04-11 11:00:00
8,Codeforces Beta Round 8,ICPC,FINISHED,7200,2010-04-08 15:45:00
7,Codeforces Beta Round 7,ICPC,FINISHED,7200,2010-04-01 15:45:00
6,Codeforces Beta Round 6 (Div. 2 Only),ICPC,FINISHED,7200,2010-03-27 07:00:00
5,Codeforces Beta Round 5,ICPC,FINISHED,7200,2010-03-20 16:00:00
4,Codeforces Beta Round 4 (Div. 2 Only),ICPC,FINISHED,7200,2010-03-12 12:00:00
3,Codeforces Beta Round 3,ICPC,FINISHED,7200,2010-03-07 12:00:00
2,Codeforces Beta Round 2,ICPC,FINISHED,7200,2010-02-25 17:00:00
1,Codeforces Beta Round 1,ICPC,FINISHED,7200,2010-02-19 12:00:00
